"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-04-16",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-04-17",,,,,"0.03",,,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-04-18",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-04-23",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-04-25",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-04-26",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-04-27",,,,,"0.08",,,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-04-28",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-04-29",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-01",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-02",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-03",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-04",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-07",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-10",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-11",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-12",,,,,"0.11",,,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-13",,,,,"0.12",,,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-14",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-15",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-16",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-17",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-18",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-19",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-20",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-21",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-22",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-23",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-24",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-25",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-26",,,,,"0.05",,,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-27",,,,,"0.02",,,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-28",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-29",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-30",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-05-31",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CASM0019","HALF MOON BAY 1.0 S, CA US","2025-06-01",,,,,"0.00","0.0",,,,,,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-01",,,,,,,,"49","58","39",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-02",,,,,,,,"52","63","42",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-03",,,,,,,,"52","57","49",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-04",,,,,,,,"49","57","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-05",,,,,,,,"51","62","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-06",,,,,,,,"52","61","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-07",,,,,,,,"58","68","50",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-08",,,,,,,,"56","69","49",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-09",,,,,,,,"61","73","48",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-10",,,,,,,,"57","68","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-11",,,,,,,,"56","68","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-12",,,,,,,,"55","66","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-13",,,,,,,,"51","61","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-14",,,,,,,,"52","64","40",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-15",,,,,,,,"51","63","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-16",,,,,,,,"52","66","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-17",,,,,,,,"47","61","38",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-18",,,,,,,,"49","62","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-19",,,,,,,,"45","56","39",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-20",,,,,,,,"51","63","38",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-21",,,,,,,,"52","66","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-22",,,,,,,,"56","69","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-23",,,,,,,,"57","71","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-24",,,,,,,,"52","65","40",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-25",,,,,,,,"49","58","42",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-26",,,,,,,,"46","56","41",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-27",,,,,,,,"49","64","40",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-28",,,,,,,,"48","64","39",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-29",,,,,,,,"47","55","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-30",,,,,,,,"47","55","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-01-31",,,,,,,,"49","54","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-01",,,,,,,,"56","59","52",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-02",,,,,,,,"56","59","55",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-03",,,,,,,,"55","58","52",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-04",,,,,,,,"51","59","40",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-05",,,,,,,,"47","58","40",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-06",,,,,,,,"49","57","40",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-07",,,,,,,,"47","55","42",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-08",,,,,,,,"46","59","39",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-09",,,,,,,,"47","60","38",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-10",,,,,,,,"47","60","37",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-11",,,,,,,,"44","54","37",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-12",,,,,,,,"47","53","40",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-13",,,,,,,,"53","57","50",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-14",,,,,,,,"49","55","42",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-15",,,,,,,,"49","62","39",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-16",,,,,,,,"51","64","40",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-17",,,,,,,,"49","58","41",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-18",,,,,,,,"53","65","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-19",,,,,,,,"53","63","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-20",,,,,,,,"55","69","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-21",,,,,,,,"57","70","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-22",,,,,,,,"56","71","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-23",,,,,,,,"55","65","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-24",,,,,,,,"55","66","48",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-25",,,,,,,,"54","69","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-26",,,,,,,,"61","75","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-27",,,,,,,,"62","76","53",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-02-28",,,,,,,,"63","79","52",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-01",,,,,,,,"50","58","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-02",,,,,,,,"49","55","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-03",,,,,,,,"50","57","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-04",,,,,,,,"52","62","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-05",,,,,,,,"50","55","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-06",,,,,,,,"48","58","42",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-07",,,,,,,,"52","66","41",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-08",,,,,,,,"54","68","41",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-09",,,,,,,,"52","63","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-10",,,,,,,,"53","68","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-11",,,,,,,,"53","65","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-12",,,,,,,,"50","56","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-13",,,,,,,,"46","53","42",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-14",,,,,,,,"48","55","39",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-15",,,,,,,,"52","61","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-16",,,,,,,,"52","61","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-17",,,,,,,,"49","54","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-18",,,,,,,,"49","60","40",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-19",,,,,,,,"50","60","40",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-20",,,,,,,,"51","63","42",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-21",,,,,,,,"52","64","41",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-22",,,,,,,,"52","61","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-23",,,,,,,,"59","75","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-24",,,,,,,,"66","81","50",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-25",,,,,,,,"68","83","53",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-26",,,,,,,,"56","61","51",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-27",,,,,,,,"55","62","51",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-28",,,,,,,,"52","60","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-29",,,,,,,,"51","61","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-30",,,,,,,,"55","64","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-03-31",,,,,,,,"51","59","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-01",,,,,,,,"49","54","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-02",,,,,,,,"49","58","41",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-03",,,,,,,,"53","63","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-04",,,,,,,,"57","73","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-05",,,,,,,,"59","72","49",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-06",,,,,,,,"58","72","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-07",,,,,,,,"57","65","49",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-08",,,,,,,,"56","68","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-09",,,,,,,,"62","79","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-10",,,,,,,,"59","73","48",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-11",,,,,,,,"58","73","50",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-12",,,,,,,,"53","64","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-13",,,,,,,,"62","81","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-14",,,,,,,,"60","75","49",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-15",,,,,,,,"56","65","50",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-16",,,,,,,,"55","63","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-17",,,,,,,,"53","61","49",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-18",,,,,,,,"55","68","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-19",,,,,,,,"54","69","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-20",,,,,,,,"57","73","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-21",,,,,,,,"59","78","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-22",,,,,,,,"56","72","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-23",,,,,,,,"51","58","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-24",,,,,,,,"50","55","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-25",,,,,,,,"50","60","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-26",,,,,,,,"50","60","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-27",,,,,,,,"50","55","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-28",,,,,,,,"55","68","44",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-29",,,,,,,,"58","78","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-04-30",,,,,,,,"58","73","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-01",,,,,,,,"56","69","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-02",,,,,,,,"53","64","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-03",,,,,,,,"51","58","45",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-04",,,,,,,,"58","71","43",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-05",,,,,,,,"71","85","59",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-06",,,,,,,,"60","74","49",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-07",,,,,,,,"56","71","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-08",,,,,,,,"63","81","48",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-09",,,,,,,,"70","89","53",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-10",,,,,,,,"66","82","51",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-11",,,,,,,,"56","64","50",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-12",,,,,,,,"54","60","50",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-13",,,,,,,,"56","67","49",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-14",,,,,,,,"58","72","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-15",,,,,,,,"60","76","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-16",,,,,,,,"58","72","48",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-17",,,,,,,,"55","62","50",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-18",,,,,,,,"60","74","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-19",,,,,,,,"63","78","50",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-20",,,,,,,,"60","77","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-21",,,,,,,,"63","82","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-22",,,,,,,,"58","71","49",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-23",,,,,,,,"54","62","47",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-24",,,,,,,,"53","61","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-25",,,,,,,,"55","63","50",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-26",,,,,,,,"56","67","48",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-27",,,,,,,,"60","82","46",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-28",,,,,,,,"55","65","50",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-29",,,,,,,,"63","79","52",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-30",,,,,,,,"73","94","51",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-05-31",,,,,,,,"71","90","53",,,,,,,,,
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2025-06-01",,,,,,,,"60","77","48",,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-01",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-02",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-03",,,,,"0.44",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-04",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-05",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-06",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-07",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-08",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-09",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-10",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-11",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-12",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-13",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-14",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-15",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-16",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-17",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-18",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-19",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-20",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-21",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-22",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-23",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-24",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-25",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-26",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-27",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-28",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-29",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-30",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-01-31",,,,,"1.47",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-01",,,,,"1.57",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-02",,,,,"0.86",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-03",,,,,"0.48",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-04",,,,,"2.91",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-05",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-06",,,,,"0.72",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-07",,,,,"0.01",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-08",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-09",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-10",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-11",,,,,"0.01",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-12",,,,,"0.44",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-13",,,,,"2.50",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-14",,,,,"0.02",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-15",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-16",,,,,"0.02",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-17",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-18",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-19",,,,,"0.21",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-20",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-21",,,,,"0.00",,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2025-02-22",,,,,"0.00",,,,,,,,,,,,,,
